vps,domain,datum,id_status
vps1711,espe-labeling.nl,2016-10-01,1
vps1711,evanahon.nl,2016-10-01,1
vps1711,examen-wft.nl,2016-10-01,1
vps1711,felixfortuna.nl,2016-10-01,1
vps1711,florencius.nl,2016-10-01,1
vps1711,fortenvesting.mverhoeks.com,2016-10-01,1
vps1711,foto.ringeling.net,2016-10-01,1
vps1711,fotografie.ringeling.net,2016-10-01,1
vps1711,fotoprodukt.be,2016-10-01,1
vps1711,fotoprodukt.nl,2016-10-01,1
vps1711,frankmoison.nl,2016-10-01,1
vps1711,frankrijkhuis.be,2016-10-01,1
vps1711,frankrijkhuis.nl,2016-10-01,1
vps1711,friesland-bungalows.nl,2016-10-01,1
vps1711,futuredesign.nl,2016-10-01,1
vps1711,geraldvanwindt.nl,2016-10-01,1
vps1711,goosecraft.nl,2016-10-01,1
vps1711,haarlemoost.nl,2016-10-01,1
vps1711,handicapbreda.nl,2016-10-01,1
vps1711,heeremanstransport.nl,2016-10-01,1
vps1711,helvetica.ismyname.nl,2016-10-01,1
vps1711,horlogenieuws.nl,2016-10-01,1
vps1711,hotelgiftservice.com,2016-10-01,1
vps1711,hvdleeuw.uwnet.nl,2016-10-01,1
vps1711,ijsclubnovazembla.nl,2016-10-01,1
vps1711,inlaaghoeve.nl,2016-10-01,1
vps1711,intersail.nl,2016-10-01,1
vps1711,ismyname.nl,2016-10-01,1
vps1711,iyt.reigerboys.nl,2016-10-01,1
vps1711,jaap.ringeling.net,2016-10-01,1
vps1711,jacobinevandermeer.com,2016-10-01,1
vps1711,jacoma.nl,2016-10-01,1
vps1711,jonasendewalvis.nl,2016-10-01,1
vps1711,jtd.nl,2016-10-01,1
vps1711,kalkom.nl,2016-10-01,1
vps1711,kidmanandnicholson.com,2016-10-01,1
vps1711,klanten.cartographics.nl,2016-10-01,1
vps1711,koningshoevebv.nl,2016-10-01,1
vps1711,kramerhoveniers.nl,2016-10-01,1
vps1711,kuijpersentertainment.nl,2016-10-01,1
vps1711,landmarks.gr,2016-10-01,1
vps1711,leonravestein.nl,2016-10-01,1
vps1711,lilianunlimited.nl,2016-10-01,1
vps1711,mail.digitale-borden.nl,2016-10-01,1
vps1711,martijnkrabbe.nl,2016-10-01,1
vps1711,mini-stek.nl,2016-10-01,1
vps1711,mmholtel.nl,2016-10-01,1
vps1711,muster.nl,2016-10-01,1
vps1711,muzenforum.nl,2016-10-01,1
vps1711,mverhoeks.com,2016-10-01,1
vps1711,neuf.nl,2016-10-01,1
vps1711,new.mini-stek.nl,2016-10-01,1
vps1711,nl.intersail.nl,2016-10-01,1
vps1711,noorlag.nl,2016-10-01,1
vps1711,nuenen.jtd.nl,2016-10-01,1
vps1711,old.sidijk.nl,2016-10-01,1
vps1711,onlylight.nl,2016-10-01,1
vps1711,oosthuizendakar.nl,2016-10-01,1
vps1711,particulier.tonies.nl,2016-10-01,1
vps1711,partycentrum-friesland.nl,2016-10-01,1
vps1711,paulbode.nl,2016-10-01,1
vps1711,perrick.nl,2016-10-01,1
vps1711,podoxpertnieuwegein.nl,2016-10-01,1
vps1711,polycraft.nl,2016-10-01,1
vps1711,pppr.nl,2016-10-01,1
vps1711,praktijkfrederiksplein.nl,2016-10-01,1
vps1711,pranger-oriental.com,2016-10-01,1
vps1711,pranger-orientalartbooks.com,2016-10-01,1
vps1711,priesman.nl,2016-10-01,1
vps1711,printavenue.nl,2016-10-01,1
vps1711,puresox.smitgas.nl,2016-10-01,1
vps1711,qualityicons.com,2016-10-01,1
vps1711,reedyk.com,2016-10-01,1
vps1711,reigerboys.nl,2016-10-01,1
vps1711,retailmotif.com,2016-10-01,1
vps1711,ringeling.net,2016-10-01,1
vps1711,s-info.eu,2016-10-01,1
vps1711,sailingoffline.nl,2016-10-01,1
vps1711,sale.sidijk.nl,2016-10-01,1
vps1711,samsamschilders.nl,2016-10-01,1
vps1711,schrage.nl,2016-10-01,1
vps1711,seniorinnovatie.nl,2016-10-01,1
vps1711,sidijk.nl,2016-10-01,1
vps1711,smitgas.nl,2016-10-01,1
vps1711,sportenspel.org,2016-10-01,1
vps1711,strokes.nl,2016-10-01,1
vps1711,test.evanahon.nl,2016-10-01,1
vps1711,test.neuf.nl,2016-10-01,1
vps1711,test.onlylight.nl,2016-10-01,1
vps1711,tonies.nl,2016-10-01,1
vps1711,totalfootballx.reigerboys.nl,2016-10-01,1
vps1711,touchmedia.nl,2016-10-01,1
vps1711,transportbegeleidinghaarlem.nl,2016-10-01,1
vps1711,turnhout.net,2016-10-01,1
vps1711,unifi.vandenbrinkict.nl,2016-10-01,1
vps1711,vakantie.diemeer.nl,2016-10-01,1
vps1711,vandenbrinkict.nl,2016-10-01,1
vps1711,vitaldirect.nl,2016-10-01,1
vps1711,wouterdekuyper.nl,2016-10-01,1
vps1711,x-tension.nl,2016-10-01,1
vps1711,x5bv.nl,2016-10-01,1
vps1711,yanmarmotoren.nl,2016-10-01,1
vps1711,Yvon-van-Delft.kalkom.nl,2016-10-01,1
vps1711,zaalvoetbal.reigerboys.nl,2016-10-01,1
vps1711,zakelijk.tonies.nl,2016-10-01,1
vps1711,zoeken.com,2016-10-01,1
vps1712,admin.natsec.nl,2016-10-01,1
vps1712,advies.evo-it.nl,2016-10-01,1
vps1712,amsterdam.vabos.nl,2016-10-01,1
vps1712,aquawaard.nl,2016-10-01,1
vps1712,arhcs.nl,2016-10-01,1
vps1712,beatrixschoolmeppel.nl,2016-10-01,1
vps1712,bedrijfevents.nl,2016-10-01,1
vps1712,bedrijfsontruimingen.nl,2016-10-01,1
vps1712,beta.druturnia.nl,2016-10-01,1
vps1712,bieckmann.eu,2016-10-01,1
vps1712,bodymince.nl,2016-10-01,1
vps1712,boedelontruimer.nl,2016-10-01,1
vps1712,bootadvocaten.com,2016-10-01,1
vps1712,bureaumaas.nl,2016-10-01,1
vps1712,carces.nl,2016-10-01,1
vps1712,cascameleon.nl,2016-10-01,1
vps1712,channelsales.eu,2016-10-01,1
vps1712,classicautomobilerestoration.nl,2016-10-01,1
vps1712,d-ware.nl,2016-10-01,1
vps1712,deploc.evo-it.nl,2016-10-01,1
vps1712,der-bv.com,2016-10-01,1
vps1712,distrikost.evo-it.nl,2016-10-01,1
vps1712,dotbelevingstheater.nl,2016-10-01,1
vps1712,druturnia.nl,2016-10-01,1
vps1712,emaillebordenarchief.nl,2016-10-01,1
vps1712,evo-it.nl,2016-10-01,1
vps1712,fbice.nl,2016-10-01,1
vps1712,financieleorganizer.nl,2016-10-01,1
vps1712,geosuite.evo-it.nl,2016-10-01,1
vps1712,gidsenservicedelft.nl,2016-10-01,1
vps1712,glijnis.nl,2016-10-01,1
vps1712,GoogleWork.evo-it.nl,2016-10-01,1
vps1712,hamij-hdb.nl,2016-10-01,1
vps1712,hendrikbeerda.nl,2016-10-01,1
vps1712,hjgweb.nl,2016-10-01,1
vps1712,hobby-post.nl,2016-10-01,1
vps1712,hobbynieuws.nl,2016-10-01,1
vps1712,howanloi.nl,2016-10-01,1
vps1712,humanbuzz.nl,2016-10-01,1
vps1712,hz423.com,2016-10-01,1
vps1712,ikverhuiszelf.nl,2016-10-01,1
vps1712,inspirecoffee.com,2016-10-01,1
vps1712,itbint.nl,2016-10-01,1
vps1712,kingpmc.nl,2016-10-01,1
vps1712,kostprijscalculatie.evo-it.nl,2016-10-01,1
vps1712,l3snl.com,2016-10-01,1
vps1712,lenteland.be,2016-10-01,1
vps1712,m.rhodos-restaurant.nl,2016-10-01,1
vps1712,mactech.nl,2016-10-01,1
vps1712,magaloc.evo-it.nl,2016-10-01,1
vps1712,meesonline.nl,2016-10-01,1
vps1712,meta-dealer.be,2016-10-01,1
vps1712,mindfulness.tendernet.nl,2016-10-01,1
vps1712,minospallas.nl,2016-10-01,1
vps1712,mmbmanagement.nl,2016-10-01,1
vps1712,mobikappers.nl,2016-10-01,1
vps1712,moskiart.nl,2016-10-01,1
vps1712,muzenhuis.nl,2016-10-01,1
vps1712,n-joywarehouse.nl,2016-10-01,1
vps1712,natsec.nl,2016-10-01,1
vps1712,new.hobby-post.nl,2016-10-01,1
vps1712,nlslash.nl,2016-10-01,1
vps1712,ontruimen.vabos.nl,2016-10-01,1
vps1712,orderplan.evo-it.nl,2016-10-01,1
vps1712,origineering.nl,2016-10-01,1
vps1712,peopledecorations.nl,2016-10-01,1
vps1712,praktijkmozaiek.nl,2016-10-01,1
vps1712,priesman.com,2016-10-01,1
vps1712,pro-design.nl,2016-10-01,1
vps1712,profgear.nl,2016-10-01,1
vps1712,prolecta.nl,2016-10-01,1
vps1712,pulse-stationery.nl,2016-10-01,1
vps1712,qplusa.profgear.nl,2016-10-01,1
vps1712,rademakertjes.nl,2016-10-01,1
vps1712,raymon.nl,2016-10-01,1
vps1712,repond.evo-it.nl,2016-10-01,1
vps1712,rhodos-restaurant.nl,2016-10-01,1
vps1712,riakea.nl,2016-10-01,1
vps1712,rij.nu,2016-10-01,1
vps1712,ritplan.evo-it.nl,2016-10-01,1
vps1712,ritregistratie.evo-it.nl,2016-10-01,1
vps1712,rmm.evo-it.nl,2016-10-01,1
vps1712,robinfilm.nl,2016-10-01,1
vps1712,robopapier.nl,2016-10-01,1
vps1712,rutgers-bv.nl,2016-10-01,1
vps1712,schoten.nl,2016-10-01,1
vps1712,shekinah.nu,2016-10-01,1
vps1712,shinybeast.nl,2016-10-01,1
vps1712,sirado.nl,2016-10-01,1
vps1712,solidgraphics.nl,2016-10-01,1
vps1712,spanjewijn.nl,2016-10-01,1
vps1712,stichtinghora.nl,2016-10-01,1
vps1712,sumicom.nl,2016-10-01,1
vps1712,talparadio.net,2016-10-01,1
vps1712,tendernet.nl,2016-10-01,1
vps1712,test.bedrijfsontruimingen.nl,2016-10-01,1
vps1712,testsite.evo-it.nl,2016-10-01,1
vps1712,thilot.com,2016-10-01,1
vps1712,thundershirtnederland.nl,2016-10-01,1
vps1712,tomvankleinwee.nl,2016-10-01,1
vps1712,twcleosmit.nl,2016-10-01,1
vps1712,twowaycommunication.nl,2016-10-01,1
vps1712,vabos.nl,2016-10-01,1
vps1712,vdab-nibesvv.nl,2016-10-01,1
vps1712,vdab-sprekers.nl,2016-10-01,1
vps1712,vdab-vkg.nl,2016-10-01,1
vps1712,vdab.nl,2016-10-01,1
vps1712,vdmeyden.nl,2016-10-01,1
vps1712,vengo.nl,2016-10-01,1
vps1712,verreculturendelft.nl,2016-10-01,1
vps1712,vieyra.nl,2016-10-01,1
vps1712,vistatelecom.nl,2016-10-01,1
vps1712,vocalgroupbant.nl,2016-10-01,1
vps1712,voortmanelectric.nl,2016-10-01,1
vps1712,waakvlam.com,2016-10-01,1
vps1712,watersportwebwinkel.nl,2016-10-01,1
vps1712,webshop.muzenhuis.nl,2016-10-01,1
vps1712,webstore.xplorys.com,2016-10-01,1
vps1712,webwinkel.weldaadbessen.nl,2016-10-01,1
vps1712,wedstrijdzwemmen.aquawaard.nl,2016-10-01,1
vps1712,weijerconsulting.nl,2016-10-01,1
vps1712,weldaadbessen.nl,2016-10-01,1
vps1712,wineandgifts.nl,2016-10-01,1
vps1712,woelwaters.info,2016-10-01,1
vps1712,www2.shinybeast.nl,2016-10-01,1
vps1712,xplorys.com,2016-10-01,1
vps1712,yachtcharter-friesland-fnma.com,2016-10-01,1
vps1712,yamas.rhodos-restaurant.nl,2016-10-01,1
vps1712,yogafloor.nl,2016-10-01,1
vps1713,a4communicatie.nl,2016-10-01,1
vps1713,aadvanboven.nl,2016-10-01,1
vps1713,agelink.nu,2016-10-01,1
vps1713,angevaare.nl,2016-10-01,1
vps1713,aqualion.nl,2016-10-01,1
vps1713,arjankappers.nl,2016-10-01,1
vps1713,attenderingservice.nl,2016-10-01,1
vps1713,avzsolutions.nl,2016-10-01,1
vps1713,b-trained.nl,2016-10-01,1
vps1713,bakkerenschnabel.nl,2016-10-01,1
vps1713,beeldbankwoonbron.louwolfs.nl,2016-10-01,1
vps1713,beleefhollandskroon.nl,2016-10-01,1
vps1713,blog.staffordfocus.nl,2016-10-01,1
vps1713,boot.arjankappers.nl,2016-10-01,1
vps1713,buurtverenigingdongen-west.nl,2016-10-01,1
vps1713,bvisolutions.nl,2016-10-01,1
vps1713,c5.arjankappers.nl,2016-10-01,1
vps1713,cama-motorparts.nl,2016-10-01,1
vps1713,camamotoren.nl,2016-10-01,1
vps1713,cissp.aadvanboven.nl,2016-10-01,1
vps1713,columbusinnovation.com,2016-10-01,1
vps1713,coupetif.nl,2016-10-01,1
vps1713,creatief-denken.nl,2016-10-01,1
vps1713,cynthia.aadvanboven.nl,2016-10-01,1
vps1713,delindeboom.info,2016-10-01,1
vps1713,detechnoshop.nl,2016-10-01,1
vps1713,dinges20.luvana.nl,2016-10-01,1
vps1713,dinges21.luvana.nl,2016-10-01,1
vps1713,djnijkie.nl,2016-10-01,1
vps1713,dodo-upgrades.nl,2016-10-01,1
vps1713,doek.arjankappers.nl,2016-10-01,1
vps1713,dokterschuring.nl,2016-10-01,1
vps1713,drukjeur.nl,2016-10-01,1
vps1713,duivenoverlast.nl,2016-10-01,1
vps1713,emous.nl,2016-10-01,1
vps1713,engels.aqualion.nl,2016-10-01,1
vps1713,enneajoy.nl,2016-10-01,1
vps1713,erkendeontruimers.nl,2016-10-01,1
vps1713,files.aadvanboven.nl,2016-10-01,1
vps1713,fokjebrand.nl,2016-10-01,1
vps1713,fonswelters.nl,2016-10-01,1
vps1713,gbijt.nl,2016-10-01,1
vps1713,genti.nl,2016-10-01,1
vps1713,gentiluomo.com,2016-10-01,1
vps1713,gjvh89.eu,2016-10-01,1
vps1713,globalexim.nl,2016-10-01,1
vps1713,hb.arjankappers.nl,2016-10-01,1
vps1713,hesiv.nl,2016-10-01,1
vps1713,hetgoudenij.nl,2016-10-01,1
vps1713,hillclimbers.nl,2016-10-01,1
vps1713,hillegerscooters.nl,2016-10-01,1
vps1713,hippotriade.nl,2016-10-01,1
vps1713,hplantinga.nl,2016-10-01,1
vps1713,hqc.info,2016-10-01,1
vps1713,hqc.nl,2016-10-01,1
vps1713,istickers.nl,2016-10-01,1
vps1713,jabedo.nl,2016-10-01,1
vps1713,jaxworks.nl,2016-10-01,1
vps1713,jeda-design.nl,2016-10-01,1
vps1713,jeroenvanrijn.com,2016-10-01,1
vps1713,jjsavenije.nl,2016-10-01,1
vps1713,jklootwijkhoveniersbedrijf.nl,2016-10-01,1
vps1713,jrip.nl,2016-10-01,1
vps1713,kaboekeleboe.nl,2016-10-01,1
vps1713,key.aadvanboven.nl,2016-10-01,1
vps1713,klant.wccs.nl,2016-10-01,1
vps1713,knols.com,2016-10-01,1
vps1713,kujangsakti.nl,2016-10-01,1
vps1713,landgoeddetinteling.nl,2016-10-01,1
vps1713,lederbewerking.nl,2016-10-01,1
vps1713,louwolfs.nl,2016-10-01,1
vps1713,luvana.nl,2016-10-01,1
vps1713,mae.arjankappers.nl,2016-10-01,1
vps1713,mailingbox.nl,2016-10-01,1
vps1713,mailtest.arjankappers.nl,2016-10-01,1
vps1713,memomix.nl,2016-10-01,1
vps1713,miekerobroeks.nl,2016-10-01,1
vps1713,mkbpensioenfonds.nl,2016-10-01,1
vps1713,moospozzo.nl,2016-10-01,1
vps1713,mopur.nl,2016-10-01,1
vps1713,mosselcoaching.nl,2016-10-01,1
vps1713,mrrobhulshoff.uwnet.nl,2016-10-01,1
vps1713,nederlands.aqualion.nl,2016-10-01,1
vps1713,nieuwesite.bakkerenschnabel.nl,2016-10-01,1
vps1713,nieuwsgierigleiderschap.com,2016-10-01,1
vps1713,nterra.nl,2016-10-01,1
vps1713,office.knowlution.com,2016-10-01,1
vps1713,oldsystem.fonswelters.nl,2016-10-01,1
vps1713,omniumgroep.com,2016-10-01,1
vps1713,ontruimingsexperts.nl,2016-10-01,1
vps1713,oscarkocken.nl,2016-10-01,1
vps1713,pvo-osteopathie.nl,2016-10-01,1
vps1713,rijschoolwesthuis.nl,2016-10-01,1
vps1713,rodyhoegee.nl,2016-10-01,1
vps1713,roossien-lemmen.nl,2016-10-01,1
vps1713,scheerens.nl,2016-10-01,1
vps1713,soulbeach.nl,2016-10-01,1
vps1713,staffordfocus.nl,2016-10-01,1
vps1713,stalbrch.nl,2016-10-01,1
vps1713,summerwind.aadvanboven.nl,2016-10-01,1
vps1713,test.arjankappers.nl,2016-10-01,1
vps1713,testserver.jeda-design.nl,2016-10-01,1
vps1713,testsite.aqualion.nl,2016-10-01,1
vps1713,theladypirates.nl,2016-10-01,1
vps1713,toekomstmuziek.nu,2016-10-01,1
vps1713,travelinbandbolsward.nl,2016-10-01,1
vps1713,TS119.stalbrch.nl,2016-10-01,1
vps1713,vcapelleveen.nl,2016-10-01,1
vps1713,verbeterjesquash.nl,2016-10-01,1
vps1713,vfr800.aadvanboven.nl,2016-10-01,1
vps1713,vi-denhaag.nl,2016-10-01,1
vps1713,volvanverwachting.nl,2016-10-01,1
vps1713,vosstukadoorsbedrijf.nl,2016-10-01,1
vps1713,vriendschapscomitedokkum.nl,2016-10-01,1
vps1713,watismijnpensioen.nl,2016-10-01,1
vps1713,wccs.nl,2016-10-01,1
vps1713,websites.arjankappers.nl,2016-10-01,1
vps1713,wienkbv.nl,2016-10-01,1
vps1713,wonenopwater.nl,2016-10-01,1
vps1713,wordpress.bakkerenschnabel.nl,2016-10-01,1
vps1713,wp.arjankappers.nl,2016-10-01,1
vps1713,wp1.arjankappers.nl,2016-10-01,1
vps1713,wp2.arjankappers.nl,2016-10-01,1
vps1713,wp3.arjankappers.nl,2016-10-01,1
vps1713,wptestserver.jeda-design.nl,2016-10-01,1
vps1713,wptestserver2.jeda-design.nl,2016-10-01,1
vps1713,wptestserver3.jeda-design.nl,2016-10-01,1
vps1713,zeilkriebels.com,2016-10-01,1
vps1714,aan-de-slag.nl,2016-10-01,1
vps1714,acasius.nl,2016-10-01,1
vps1714,admin.gjs-yachtcharter.com,2016-10-01,1
vps1714,aggredi.nl,2016-10-01,1
vps1714,akerhill.nl,2016-10-01,1
vps1714,allstars-coverband.nl,2016-10-01,1
vps1714,annemiekpunt.nl,2016-10-01,1
vps1714,associatiejeugdzorg.nl,2016-10-01,1
vps1714,avier-hobby.nl,2016-10-01,1
vps1714,baiae.nl,2016-10-01,1
vps1714,bedrijfshulpverlening-alkmaar.nl,2016-10-01,1
vps1714,bettenhaussen.com,2016-10-01,1
vps1714,bim-werkwijze.info,2016-10-01,1
vps1714,biomexx.com,2016-10-01,1
vps1714,bizzrunners.com,2016-10-01,1
vps1714,bouwserviceplaizier.nl,2016-10-01,1
vps1714,brite-ideas.nl,2016-10-01,1
vps1714,bruidsgids.nl,2016-10-01,1
vps1714,calmcruiser.com,2016-10-01,1
vps1714,cesto.nl,2016-10-01,1
vps1714,chateaudevallagon.com,2016-10-01,1
vps1714,chateaudevallagon.nl,2016-10-01,1
vps1714,compluscom.nl,2016-10-01,1
vps1714,cron.gjs-yachtcharter.com,2016-10-01,1
vps1714,dazer2.de,2016-10-01,1
vps1714,dejuul.nl,2016-10-01,1
vps1714,dekleinedommel.nl,2016-10-01,1
vps1714,dev.ockels-geoprodukten.nl,2016-10-01,1
vps1714,dewaalcnc.nl,2016-10-01,1
vps1714,donbosco-spaarndam.nl,2016-10-01,1
vps1714,e-benchmarker.com,2016-10-01,1
vps1714,ecmedia360.nl,2016-10-01,1
vps1714,em-ha-em-art-productions.nl,2016-10-01,1
vps1714,fabrique-invent.nl,2016-10-01,1
vps1714,facturatie.gjs-yachtcharter.com,2016-10-01,1
vps1714,fatum.nl,2016-10-01,1
vps1714,fransixfree.com,2016-10-01,1
vps1714,gezang.nl,2016-10-01,1
vps1714,gjs-yachtcharter.com,2016-10-01,1
vps1714,groenarchitect.nl,2016-10-01,1
vps1714,hillebrandbouw.nl,2016-10-01,1
vps1714,hoekstra-jachtcharter.nl,2016-10-01,1
vps1714,how-to-make-loom-bands.aan-de-slag.nl,2016-10-01,1
vps1714,imtech-kiekens.nl,2016-10-01,1
vps1714,jachtaccessoires.nl,2016-10-01,1
vps1714,jachthond.markandgo.nl,2016-10-01,1
vps1714,jachtschipper.nl,2016-10-01,1
vps1714,janheinvanrooy.nl,2016-10-01,1
vps1714,kabbalah-toledano.org,2016-10-01,1
vps1714,kinesiologiekristal.nl,2016-10-01,1
vps1714,knipstudiocentrum.nl,2016-10-01,1
vps1714,koopman.net,2016-10-01,1
vps1714,krouwels.info,2016-10-01,1
vps1714,kvlichtreclame.nl,2016-10-01,1
vps1714,limport.nl,2016-10-01,1
vps1714,linge-lloyd-consultants.nl,2016-10-01,1
vps1714,markandgo.nl,2016-10-01,1
vps1714,mediaal.nl,2016-10-01,1
vps1714,medtel-europe.com,2016-10-01,1
vps1714,meubelsonline.com,2016-10-01,1
vps1714,mrlegalsolutions.nl,2016-10-01,1
vps1714,mrls.nl,2016-10-01,1
vps1714,nieuw.radiohenneken.nl,2016-10-01,1
vps1714,obmtgroup.com,2016-10-01,1
vps1714,ockels-geoprodukten.nl,2016-10-01,1
vps1714,okkinokki.com,2016-10-01,1
vps1714,old.pro-active-medicine.nl,2016-10-01,1
vps1714,oud.gjs-yachtcharter.com,2016-10-01,1
vps1714,overmarsadministraties.nl,2016-10-01,1
vps1714,palet18.nl,2016-10-01,1
vps1714,parrow-games.nl,2016-10-01,1
vps1714,peperkampsanitair.nl,2016-10-01,1
vps1714,photography.bettenhaussen.com,2016-10-01,1
vps1714,priestband.com,2016-10-01,1
vps1714,pro-active-medicine.nl,2016-10-01,1
vps1714,proteinhair.nl,2016-10-01,1
vps1714,pure-factory.nl,2016-10-01,1
vps1714,radiohenneken.nl,2016-10-01,1
vps1714,rallynews.eu,2016-10-01,1
vps1714,ravoermans.nl,2016-10-01,1
vps1714,reinig.nl,2016-10-01,1
vps1714,rekers5.nl,2016-10-01,1
vps1714,restaurant-toscana.nl,2016-10-01,1
vps1714,rienfransen.nl,2016-10-01,1
vps1714,rijschoolrainbow.nl,2016-10-01,1
vps1714,robmemel.nl,2016-10-01,1
vps1714,salland.tv,2016-10-01,1
vps1714,saw-welzijnszorg.be,2016-10-01,1
vps1714,schols.nl,2016-10-01,1
vps1714,sensitives.sjaakhullekes.com,2016-10-01,1
vps1714,sensproducties.nl,2016-10-01,1
vps1714,shop.sjaakhullekes.com,2016-10-01,1
vps1714,silviusschilders.nl,2016-10-01,1
vps1714,sisters-bijoux.nl,2016-10-01,1
vps1714,sjaakhullekes.com,2016-10-01,1
vps1714,slappendel.nl,2016-10-01,1
vps1714,smilaweb.nl,2016-10-01,1
vps1714,snepworks.nl,2016-10-01,1
vps1714,spectrus.nl,2016-10-01,1
vps1714,staldeborgelink.nl,2016-10-01,1
vps1714,startpagina.tv,2016-10-01,1
vps1714,syssitia.nl,2016-10-01,1
vps1714,tbs-rvs.nl,2016-10-01,1
vps1714,test.pure-factory.nl,2016-10-01,1
vps1714,test.rallynews.eu,2016-10-01,1
vps1714,test.sjaakhullekes.com,2016-10-01,1
vps1714,test.spectrus.nl,2016-10-01,1
vps1714,teulingsconsult.eu,2016-10-01,1
vps1714,teunvanderheide.nl,2016-10-01,1
vps1714,thevoice.com,2016-10-01,1
vps1714,thilot.nl,2016-10-01,1
vps1714,ucbgroup.nl,2016-10-01,1
vps1714,uitgeverij.aan-de-slag.nl,2016-10-01,1
vps1714,unbreakablentc.nl,2016-10-01,1
vps1714,vantinteren.com,2016-10-01,1
vps1714,vdabpersdiensten.nl,2016-10-01,1
vps1714,vrachtwinkel.nl,2016-10-01,1
vps1714,waardergolf.nl,2016-10-01,1
vps1714,wallertuin.nl,2016-10-01,1
vps1714,wasmoeth-so.nl,2016-10-01,1
vps1714,wasserij-steensel.nl,2016-10-01,1
vps1714,wasserijsteensel.wasserij-steensel.nl,2016-10-01,1
vps1714,waterwerf.nl,2016-10-01,1
vps1714,webshop.avier-hobby.nl,2016-10-01,1
vps1714,webshop2.avier-hobby.nl,2016-10-01,1
vps1714,wijnenzo.nl,2016-10-01,1
vps1714,youniqueskincare.nl,2016-10-01,1
vps1714,zilvergeldstam.nl,2016-10-01,1
vps1714,zolex.nl,2016-10-01,1
vps1715,acc.meelen.com,2016-10-01,1
vps1715,accesstolife.nl,2016-10-01,1
vps1715,akerhill.com,2016-10-01,1
vps1715,alexanderhairstylers.nl,2016-10-01,1
vps1715,altijdeenschoonkantoor.nl,2016-10-01,1
vps1715,amateurscheidsrechter.nl,2016-10-01,1
vps1715,autodemontageverwijst.nl,2016-10-01,1
vps1715,babro.nl,2016-10-01,1
vps1715,balletendans.nl,2016-10-01,1
vps1715,beiboermbparts.nl,2016-10-01,1
vps1715,bizzniz.nl,2016-10-01,1
vps1715,bodycontour-geldrop.nl,2016-10-01,1
vps1715,caesaradviseurs.com,2016-10-01,1
vps1715,cafespaarndam.nl,2016-10-01,1
vps1715,calliber.nl,2016-10-01,1
vps1715,carlonoort.nl,2016-10-01,1
vps1715,chrvanderwurff.nl,2016-10-01,1
vps1715,clubmagicevents.com,2016-10-01,1
vps1715,cobvoermans.nl,2016-10-01,1
vps1715,columnmedia.nl,2016-10-01,1
vps1715,country-kitchen.nl,2016-10-01,1
vps1715,d-day-consultancy.nl,2016-10-01,1
vps1715,data-vision.nl,2016-10-01,1
vps1715,dave.realhosting-demo.nl,2016-10-01,1
vps1715,dazer2.com,2016-10-01,1
vps1715,digiloonstrook.nl,2016-10-01,1
vps1715,edwinstichting-drempel.nl,2016-10-01,1
vps1715,exactmotorclub.nl,2016-10-01,1
vps1715,excessbaggage.nl,2016-10-01,1
vps1715,famkooy.eu,2016-10-01,1
vps1715,ff.meelen.com,2016-10-01,1
vps1715,firewallcompany.com,2016-10-01,1
vps1715,fnma-charters.nl,2016-10-01,1
vps1715,formenzo.nl,2016-10-01,1
vps1715,fouls-fools.nl,2016-10-01,1
vps1715,foundin.eu,2016-10-01,1
vps1715,fransamsterdam.nl,2016-10-01,1
vps1715,future.nl,2016-10-01,1
vps1715,generalcommunitycentre.nl,2016-10-01,1
vps1715,globalcourier.nl,2016-10-01,1
vps1715,graafjes.nl,2016-10-01,1
vps1715,graficalc.nl,2016-10-01,1
vps1715,groeistrategen.nl,2016-10-01,1
vps1715,grootinquisiteur.nl,2016-10-01,1
vps1715,hairshop.nl,2016-10-01,1
vps1715,hebor.nl,2016-10-01,1
vps1715,holistischemassage.nu,2016-10-01,1
vps1715,humani.nl,2016-10-01,1
vps1715,ibanarouge.nl,2016-10-01,1
vps1715,improve2perform.nl,2016-10-01,1
vps1715,jannyhofman.nl,2016-10-01,1
vps1715,jkl-consultancy.nl,2016-10-01,1
vps1715,joomla.realhosting-demo.nl,2016-10-01,1
vps1715,kerst2009.raadschelders-bouwadvies.nl,2016-10-01,1
vps1715,kruup.nl,2016-10-01,1
vps1715,lalalau.nl,2016-10-01,1
vps1715,livinghockey.nl,2016-10-01,1
vps1715,lo-online.nl,2016-10-01,1
vps1715,louwersmetaal.nl,2016-10-01,1
vps1715,lukasdejong.nl,2016-10-01,1
vps1715,lustenburgt.nl,2016-10-01,1
vps1715,marthyjansen.nl,2016-10-01,1
vps1715,matthijsvanroon.com,2016-10-01,1
vps1715,meelen.com,2016-10-01,1
vps1715,menes.nl,2016-10-01,1
vps1715,meta-dealer.nl,2016-10-01,1
vps1715,mobiele-catering.nl,2016-10-01,1
vps1715,moison-stamboom.nl,2016-10-01,1
vps1715,nas.showrent.nl,2016-10-01,1
vps1715,nescaflooring.nl,2016-10-01,1
vps1715,nokx.nl,2016-10-01,1
vps1715,nvizp.nl,2016-10-01,1
vps1715,peter.realhosting-demo.nl,2016-10-01,1
vps1715,piethein-fysiotherapie.nl,2016-10-01,1
vps1715,pim.realhosting-demo.nl,2016-10-01,1
vps1715,promutec.nl,2016-10-01,1
vps1715,pv-gelre.nl,2016-10-01,1
